week,sku,product,color,size,price,units_sold,ending_stock
2026-06-29,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,1,15
2026-07-06,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,1,14
2026-07-13,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,2,12
2026-07-20,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,0,12
2026-07-27,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,2,10
2026-08-03,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,0,10
2026-08-10,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,4,30
2026-08-17,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,1,29
2026-08-24,VEST-SALVI-PRE-44,Vestido Salvi,Preto,44,1499.0,1,28
2025-09-01,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,0,40
2025-09-08,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,6,34
2025-09-15,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,31
2025-09-22,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,28
2025-09-29,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,24
2025-10-06,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,22
2025-10-13,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,7,15
2025-10-20,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,5,10
2025-10-27,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,7,31
2025-11-03,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,5,26
2025-11-10,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,5,21
2025-11-17,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,18
2025-11-24,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,15
2025-12-01,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,7,8
2025-12-08,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,20
2025-12-15,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,18
2025-12-22,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,14
2025-12-29,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,10
2026-01-05,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,6
2026-01-12,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,5
2026-01-19,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,3
2026-01-26,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,1
2026-02-02,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,5,0
2026-02-09,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,0
2026-02-16,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,5,27
2026-02-23,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,24
2026-03-02,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,5,19
2026-03-09,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,15
2026-03-16,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,12
2026-03-23,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,0,12
2026-03-30,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,10
2026-04-06,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,8
2026-04-13,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,5
2026-04-20,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,25
2026-04-27,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,24
2026-05-04,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,23
2026-05-11,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,6,17
2026-05-18,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,16
2026-05-25,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,15
2026-06-01,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,14
2026-06-08,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,12
2026-06-15,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,0,12
2026-06-22,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,11
2026-06-29,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,0,11
2026-07-06,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,10
2026-07-13,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,2,8
2026-07-20,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,1,30
2026-07-27,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,26
2026-08-03,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,6,20
2026-08-10,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,4,16
2026-08-17,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,3,13
2026-08-24,VEST-SALVI-VER-34,Vestido Salvi,Vermelho,34,1499.0,0,13
2025-09-01,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,46
2025-09-08,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,10,36
2025-09-15,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,13,23
2025-09-22,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,13,10
2025-09-29,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,4
2025-10-06,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,14,0
2025-10-13,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,8,30
2025-10-20,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,8,22
2025-10-27,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,12,10
2025-11-03,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,11,28
2025-11-10,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,11,17
2025-11-17,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,11
2025-11-24,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,18,34
2025-12-01,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,11,23
2025-12-08,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,11,12
2025-12-15,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,17,0
2025-12-22,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,5,0
2025-12-29,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,10,30
2026-01-05,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,7,23
2026-01-12,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,10,13
2026-01-19,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,9,4
2026-01-26,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,8,33
2026-02-02,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,8,25
2026-02-09,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,9,16
2026-02-16,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,13,3
2026-02-23,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,12,0
2026-03-02,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,9,16
2026-03-09,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,10
2026-03-16,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,38
2026-03-23,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,8,30
2026-03-30,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,24
2026-04-06,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,5,19
2026-04-13,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,9,10
2026-04-20,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,3,7
2026-04-27,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,5,34
2026-05-04,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,8,26
2026-05-11,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,20
2026-05-18,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,6,14
2026-05-25,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,5,9
2026-06-01,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,3,19
2026-06-08,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,4,15
2026-06-15,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,3,12
2026-06-22,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,5,7
2026-06-29,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,11,0
2026-07-06,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,4,0
2026-07-13,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,5,13
2026-07-20,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,13,27
2026-07-27,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,7,20
2026-08-03,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,11,9
2026-08-10,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,12,20
2026-08-17,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,10,10
2026-08-24,VEST-SALVI-VER-36,Vestido Salvi,Vermelho,36,1499.0,11,0
2025-09-01,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,14,13
2025-09-08,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,18,0
2025-09-15,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,17
2025-09-22,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,9,8
2025-09-29,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,8,0
2025-10-06,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,9,0
2025-10-13,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,12,0
2025-10-20,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,19,0
2025-10-27,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,15,0
2025-11-03,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,15,0
2025-11-10,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,14,14
2025-11-17,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,3
2025-11-24,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,26,33
2025-12-01,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,15,18
2025-12-08,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,12,24
2025-12-15,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,13
2025-12-22,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,16,0
2025-12-29,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,15,28
2026-01-05,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,14,14
2026-01-12,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,7,21
2026-01-19,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,13,8
2026-01-26,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,9,0
2026-02-02,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,14,28
2026-02-09,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,6,22
2026-02-16,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,11
2026-02-23,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,33
2026-03-02,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,7,26
2026-03-09,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,7,19
2026-03-16,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,17,15
2026-03-23,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,10,5
2026-03-30,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,17,18
2026-04-06,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,10,8
2026-04-13,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,0
2026-04-20,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,0
2026-04-27,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,8,0
2026-05-04,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,6,0
2026-05-11,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,5,0
2026-05-18,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,6,0
2026-05-25,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,1,0
2026-06-01,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,7,0
2026-06-08,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,6,33
2026-06-15,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,11,22
2026-06-22,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,8,14
2026-06-29,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,7,24
2026-07-06,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,8,16
2026-07-13,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,12,4
2026-07-20,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,5,16
2026-07-27,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,4,12
2026-08-03,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,12,32
2026-08-10,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,10,22
2026-08-17,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,8,14
2026-08-24,VEST-SALVI-VER-38,Vestido Salvi,Vermelho,38,1499.0,10,28
2025-09-01,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,12,41
2025-09-08,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,14,27
2025-09-15,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,11,16
2025-09-22,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,10,6
2025-09-29,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,7,0
2025-10-06,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,19,0
2025-10-13,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,13,33
2025-10-20,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,10,23
2025-10-27,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,13,10
2025-11-03,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,16
2025-11-10,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,15,24
2025-11-17,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,9,15
2025-11-24,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,16,0
2025-12-01,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,11,0
2025-12-08,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,13,33
2025-12-15,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,15,18
2025-12-22,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,9,9
2025-12-29,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,16,30
2026-01-05,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,18,12
2026-01-12,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,15,0
2026-01-19,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,15,0
2026-01-26,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,15,17
2026-02-02,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,13,4
2026-02-09,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,12,33
2026-02-16,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,25
2026-02-23,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,10,15
2026-03-02,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,15,0
2026-03-09,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,10,17
2026-03-16,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,7,10
2026-03-23,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,10,0
2026-03-30,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,34
2026-04-06,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,11,23
2026-04-13,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,15
2026-04-20,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,10,5
2026-04-27,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,0
2026-05-04,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,6,24
2026-05-11,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,12,12
2026-05-18,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,7,5
2026-05-25,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,7,0
2026-06-01,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,17
2026-06-08,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,7,10
2026-06-15,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,19
2026-06-22,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,9,10
2026-06-29,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,9,27
2026-07-06,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,6,21
2026-07-13,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,9,12
2026-07-20,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,9,3
2026-07-27,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,1,2
2026-08-03,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,5,0
2026-08-10,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,9,0
2026-08-17,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,8,0
2026-08-24,VEST-SALVI-VER-40,Vestido Salvi,Vermelho,40,1499.0,16,0
2025-09-01,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,25
2025-09-08,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,25
2025-09-15,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,23
2025-09-22,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,22
2025-09-29,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,22
2025-10-06,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,4,18
2025-10-13,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,17
2025-10-20,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,7,10
2025-10-27,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,10
2025-11-03,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,9
2025-11-10,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,4,5
2025-11-17,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,17
2025-11-24,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,4,13
2025-12-01,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,4,9
2025-12-08,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,8
2025-12-15,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,26
2025-12-22,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,24
2025-12-29,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,3,21
2026-01-05,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,19
2026-01-12,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,4,15
2026-01-19,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,3,12
2026-01-26,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,12
2026-02-02,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,11
2026-02-09,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,9
2026-02-16,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,9
2026-02-23,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,8
2026-03-02,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,40
2026-03-09,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,38
2026-03-16,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,5,33
2026-03-23,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,31
2026-03-30,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,30
2026-04-06,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,29
2026-04-13,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,29
2026-04-20,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,27
2026-04-27,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,27
2026-05-04,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,26
2026-05-11,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,24
2026-05-18,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,3,21
2026-05-25,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,20
2026-06-01,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,18
2026-06-08,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,2,16
2026-06-15,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,16
2026-06-22,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,16
2026-06-29,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,15
2026-07-06,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,4,11
2026-07-13,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,11
2026-07-20,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,10
2026-07-27,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,0,10
2026-08-03,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,9
2026-08-10,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,3,6
2026-08-17,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,3,3
2026-08-24,VEST-SALVI-VER-42,Vestido Salvi,Vermelho,42,1499.0,1,31
2025-09-01,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,4,22
2025-09-08,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,2,20
2025-09-15,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,6,14
2025-09-22,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,1,13
2025-09-29,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,4,9
2025-10-06,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,6,23
2025-10-13,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,5,18
2025-10-20,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,4,14
2025-10-27,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,7,7
2025-11-03,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,4,3
2025-11-10,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,4,13
2025-11-17,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,7,33
2025-11-24,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,3,30
2025-12-01,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,2,28
2025-12-08,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,3,25
2025-12-15,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,5,20
2025-12-22,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,6,14
2025-12-29,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,3,11
2026-01-05,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,2,9
2026-01-12,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,3,6
2026-01-19,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,8,15
2026-01-26,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,3,12
2026-02-02,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,3,9
2026-02-09,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,5,4
2026-02-16,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,4,0
2026-02-23,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,10,0
2026-03-02,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,3,0
2026-03-09,VEST-SALVI-VER-44,Vestido Salvi,Vermelho,44,1499.0,4,0
